,a,b,c,kinfty,R0,n,tau,rho
0,0.41163451537574064,0.677062676283261,3.2481925682578065e-05,12497.519359058779,1.6448151235938928,18787.8645593258,0.6651910502971632,4.797476927968879e-05
1,0.10000175980277397,0.9988801953134948,0.010940099795199828,12.552926968711336,9.988626173014474,12.553443890540528,0.999958822309344,0.010952364304075844
2,0.13515168205142838,0.9733632137106717,0.0019538073045797404,34.814556568315616,7.202005916140091,34.84027954062545,0.9992616886934031,0.0020072746504682494
3,0.10001307815128388,0.9999823949537723,0.024021304501624926,10.641073167804622,9.998516328446145,10.641453835718426,0.9999642278282949,0.024021727405246364
4,0.3619727263072491,0.735974898570066,0.009752031137059556,41.519119542530035,2.033233017521207,51.006581519082744,0.8139953375820094,0.013250494216592017
5,0.1041314432015002,0.9999899748914575,0.007097023586512503,14.505004131936717,9.603151019009895,14.505919538126557,0.9999368943011552,0.007097094735657564
6,0.19286110704336437,0.9999899841738696,0.011887262716136727,14.304192977991175,5.185026672842981,14.382071595481593,0.9945850208731484,0.011887381778085761
7,0.46706734581129883,0.9390324087805852,0.02281420457357619,18.294355373358233,2.010486104845288,22.447123758190585,0.8149977507333395,0.024295438964883447
8,0.10001189558288986,0.8423813064082556,0.01177279430438775,15.769331769049685,8.422811121603928,15.772418588945554,0.9998042900092677,0.013975612011838888
9,0.11149700198910883,0.9113377263621437,0.037400542196441906,10.671561100257543,8.173652296508962,10.673716762936046,0.9997980401085789,0.041039168153102254
10,1.0,0.2457628426561599,0.02977560522142618,9.439196711422898,0.2457628426561599,245.36040769534335,0.03847074106244258,0.12115584642339289
11,1.0,0.2457628426561599,0.02977560522142618,9.091795578719672,0.2457628426561599,236.33013889601474,0.03847074106244258,0.12115584642339289
12,1.0,0.2457628426561599,0.02977560522142618,9.439196711422898,0.2457628426561599,245.36040769534335,0.03847074106244258,0.12115584642339289
13,1.0,0.2457628426561599,0.02977560522142618,9.439196711422898,0.2457628426561599,245.36040769534335,0.03847074106244258,0.12115584642339289
14,1.0,0.2457628426561599,0.02977560522142618,9.999260350764471,0.2457628426561599,259.918579019169,0.03847074106244258,0.12115584642339289
15,0.10000259215011087,0.9999892373613862,0.014492427248989997,11.689456311774691,9.99963316811161,11.689915783074417,0.9999606950718677,0.014492583227425854
16,0.10000240189609404,0.9999680203024022,0.0064705956919463474,14.89161922025042,9.99944002686459,14.89225359080998,0.9999574026485855,0.0064708026262575505
17,0.10000241242490635,0.9999899835826092,0.01180621867203865,12.282543196303353,9.999658601571438,12.28303911684983,0.9999596255827439,0.011806336929237191
18,0.10000259967387629,0.9999892061226211,0.01440891835014996,11.704619609908741,9.999632103402694,11.70508006223369,0.9999606621806514,0.014409073879926564
19,0.10000241285142758,0.9999899818116881,0.011645732868080023,12.326487929827968,9.999658541213016,12.326986424426716,0.9999595607083853,0.011645849538393751
20,1.0,0.6217662176377498,0.06287387356432979,9.99670033053302,0.6217662176377498,72.26715918833357,0.13832978136695367,0.1011214050888835
21,1.0,0.6217662176377498,0.06287387356432979,12.028519803357947,0.6217662176377498,86.95538794678889,0.13832978136695367,0.1011214050888835
22,1.0,0.6217662176377498,0.06287387356432979,12.028519803357947,0.6217662176377498,86.95538794678889,0.13832978136695367,0.1011214050888835
23,1.0,0.6217662176377498,0.06287387356432979,9.99670033053302,0.6217662176377498,72.26715918833357,0.13832978136695367,0.1011214050888835
24,1.0,0.6217662176377498,0.06287387356432979,9.602099878745834,0.6217662176377498,69.41455255592365,0.13832978136695367,0.1011214050888835
25,0.14111410589256593,0.9961270515106225,0.0016340950386315681,37.4407360400486,7.059018269009915,37.47277030553218,0.9991451321793827,0.0016404484108261791
26,0.10492096501877912,0.9986481421515543,3.008767447323189e-06,12524.96237890529,9.518099094616721,12525.883765892817,0.9999264413589692,3.012840379235973e-06
27,0.10530039241520302,0.9999865124962981,0.004557100374571894,17.52867118223926,9.49651268680289,17.529933006997563,0.9999280188488,0.004557161839309072
28,0.10053260328335364,0.9998536786573096,0.002567357991770778,23.619678528488027,9.945566373519615,23.620782863412717,0.9999532473190632,0.0025677337060143134
29,0.21579252413133646,0.9681917687157162,2.350604514840368e-05,3159.647038971813,4.486678918155903,3197.611106947792,0.9881273654906031,2.4278294763426775e-05
30,0.10007613669998638,0.5424660807081559,0.02408863592058217,20.855363497083115,5.4205337915310405,20.929573666255347,0.9964542914081485,0.04440579195133444
31,0.10044979875022055,0.9999898874156801,0.016366765526929464,11.39541011347301,9.95512086492343,11.39587005884519,0.9999596392930241,0.016366931038899652
32,0.10044979875022055,0.9999898874156801,0.016366765526929464,11.39541011347301,9.95512086492343,11.39587005884519,0.9999596392930241,0.016366931038899652
33,0.10044979875022055,0.9999898874156801,0.016366765526929464,14.58799064771719,9.95512086492343,14.58857945309769,0.9999596392930241,0.016366931038899652
34,0.10044979875022055,0.9999898874156801,0.016366765526929464,11.39541011347301,9.95512086492343,11.39587005884519,0.9999596392930241,0.016366931038899652
35,0.1000130498675353,0.9999813657562046,0.011815136382409913,12.2804640259225,9.998508865399605,12.280960395115526,0.9999595822169394,0.011815356552644445
36,0.10007630923695228,0.9999874718644993,0.015765669714325643,11.478896849754168,9.992249709137583,11.479345688846331,0.9999609002895872,0.0157658672312466
37,0.10000272688659827,0.9999894640814618,0.007978875595222349,13.803929799164061,9.999621962463447,13.80450892326415,0.9999580481925646,0.007978959660891355
38,0.10007614533849203,0.999987498772672,0.01594658984542082,11.451498875616114,9.992266342697048,11.451945826759273,0.9999609715981964,0.015946789199857758
39,0.10006279550422087,0.9999896904933514,0.016840695445573366,11.32437585992919,9.993621360010572,11.324813313312708,0.9999613721329071,0.016840869066624978
40,0.3458744364927634,0.9678152438606115,0.009436812088875424,23.077251098957902,2.798169340511121,24.885000302025578,0.927355869755785,0.009750633861925975
41,0.1548395871232314,0.9995056193220795,0.0008261128521428509,67.71486224900482,6.455103878096807,67.82203083822971,0.9984198557916896,0.0008265214683867078
42,0.3770983811169077,0.9970582429766638,0.0021438589326522326,121.06730684957856,2.644026845258603,132.9755611153158,0.9104477983333309,0.002150184252277838
43,0.10001991291234039,0.999819236555589,0.016024649925262698,11.440930983207492,9.996201830647985,11.441375380337913,0.9999611587667,0.01602754711988555
44,0.1022005521744786,0.9999810342415026,6.49125915580698e-05,581.458621076509,9.784497372717881,581.4913667183217,0.9999436867962502,6.491382269795423e-05
45,0.8403096047414075,0.8632122481709658,0.009106666732503049,27.364923986556356,1.0272550061314678,165.7843559686568,0.16506336696648247,0.01054974225840619
46,0.4348825739350847,0.7668579875581525,0.023028084351901724,22.96685698311613,1.7633679377381122,30.82474159715304,0.7450786541301401,0.03002913802231923
47,0.10000101362519408,0.6485220072467369,0.042711871136008606,13.161768811188594,6.485154337309131,13.174969954113843,0.9989980134321956,0.06586032649429957
48,0.10000126527519165,0.9881086234055634,0.007142755290444537,14.656823145134947,9.880961212704712,14.657521374041828,0.9999523637804058,0.0072287146587454035
49,0.10007318586822,0.9999131502332294,0.009744684458938837,12.958317940317409,9.991818902917222,12.958856291231674,0.9999584569114615,0.009745530856020737
50,0.10007809489703758,0.9999899811350107,0.018190504074547312,11.156135505270553,9.992096493881315,11.156561343763071,0.9999618306681246,0.01819068632457766
51,0.18086804094074402,0.9192169806813224,0.020013173966691916,13.321606119002107,5.082252098824227,13.39824043646238,0.9942802700232399,0.021771980269400786
52,0.4258860733751587,0.6742702578595153,0.0002442758408727497,1691.9457386710858,1.5832174377431627,2671.5823617487085,0.633312213351943,0.00036228179728438315
53,0.10007831377797145,0.9999899530545777,0.01824148761446612,11.150253915747369,9.992074359617044,11.150679322464716,0.9999618492555435,0.01824167088753794
54,0.4941653444825323,0.999861516802171,0.02368260881302375,16.90281091294688,2.023333946756588,20.668952530312488,0.8177874949472018,0.023685888910663522
55,0.10000589171472414,0.8022723249567764,0.03880617600575204,13.733362971688578,8.02225060144787,13.736425698292315,0.9997770361321783,0.048370328626059465
56,0.10000136515371533,0.9999843902247592,0.0054683392300833925,15.942055459741082,9.999707390870624,15.942741237967471,0.9999569849239756,0.005468424590962179
57,0.10001097002770039,0.9999890230313889,0.004191316882721124,18.004036257016054,9.998793359912602,18.00482141443717,0.9999563918239984,0.004191362891180018
58,0.10000101647553516,0.9999657338731733,0.01886255162577474,11.080323795020378,9.999555695694461,11.080740724061705,0.9999623735405683,0.018863197994509577
59,0.10000101009873258,0.99996594883981,0.01697313972565549,11.306094884392841,9.9995584829846,11.30652842528146,0.9999616557025895,0.016973717700435924
60,0.1000010100571716,0.9991321100742778,0.009761269517636891,12.964550221154163,9.991220183706782,12.965089026392855,0.9999584418404227,0.009769748584009792
61,0.10000101681455256,0.9990697208551816,0.02279614464791687,10.734821807276859,9.990595622721637,10.735213645790276,0.999963499700486,0.022817371172458186
62,0.1015843526015482,0.9644330911048444,0.014261676732318778,12.243024264808655,9.493913840133544,12.243826055658793,0.9999345146813999,0.014787626911454013
63,0.10000130198844405,0.9989367968464891,0.012423723467889202,12.139053889635614,9.989237909741657,12.139546102095846,0.999959453800324,0.012436946468594659
64,0.10007437143050797,0.6455503806072395,0.051783560295792556,12.4107700951084,6.450706323501739,12.422536168642186,0.9990528444937448,0.0802161409107716
65,0.10050098105708934,0.9999899784843994,0.014418448371520252,11.710694413693009,9.95005190960631,11.711178831762348,0.9999586362674246,0.014418592867673614
66,0.1000058265878139,0.9999860112642011,3.5748324013563014e-05,2553.3840866833816,9.999277495957953,2553.500110437679,0.9999545628551874,3.5748824094418395e-05
67,0.10050098105708934,0.9999899784843994,0.014418448371520252,11.710694413693009,9.95005190960631,11.711178831762348,0.9999586362674246,0.014418592867673614
68,0.10050082981486555,0.9999899815098158,0.014444284765930094,11.705976716992655,9.950066913396794,11.706460808018887,0.999958647533685,0.014444429477305029
69,0.10050098105708934,0.9999899784843994,0.014418448371520252,15.34912415085047,9.95005190960631,15.34975907417991,0.9999586362674246,0.014418592867673614
70,0.13571202942416463,0.9999899488886352,0.016269918908829048,11.946140140893228,7.368469494794681,11.952856261329108,0.9994381158537303,0.016270082441239578
71,0.10001137535534269,0.9999890687939617,0.008938351700518491,13.301935202033487,9.99875329422256,13.302488419323247,0.9999584124960443,0.008938449408550639
72,0.10071861881793515,0.9987091243510807,0.0015321357040823111,33.49700381276087,9.915834193044343,33.498634002243584,0.9999513356430414,0.0015341160571430933
73,0.10022427556684865,0.9997103302753708,2.112655082806221e-05,1752.0230070878915,9.974732415088132,1752.1046087480904,0.999953426490752,2.1132672323434817e-05
74,0.1000110748141631,0.9999893576005491,0.008288018381327325,13.629771546867277,9.998786229012062,13.630342079398757,0.9999581424642054,0.008288106586668313
75,0.10023769269326027,0.9997598819604936,0.006227139009211761,15.12971950454663,9.973891608018976,15.13038241307398,0.9999561869284429,0.006228634616744735
76,0.10000101006570997,0.9999827117580375,0.009736478030566357,12.958693240822166,9.999726113775809,12.959227371685511,0.9999587837416518,0.009736646360064532
77,0.10058089901683522,0.9988099460291235,0.0017130321465206615,62.57710748698844,9.930413784250854,62.58010335165032,0.9999521275213458,0.0017150731761642994
78,0.1011103156236132,0.8878217973442246,0.020936899898437736,12.127328327633187,8.780724220555035,12.128845192845327,0.999874937375486,0.02358232244473732
79,0.24667633344433956,0.8532749328618046,3.1653317986793747e-05,4494.26637260837,3.4590871404140553,4660.038489465802,0.9644268781830523,3.709627081230603e-05
80,0.10000101964848072,0.9997603677870242,0.0005958726268126949,71.03063155903334,9.997501738495654,71.03384680505131,0.9999547364226691,0.0005960154513142611
81,0.10153640569011965,0.9984846652950853,0.0019721316693978247,28.18577463276954,9.83376020165983,28.187257473277846,0.999947393232218,0.001975124644317892
82,0.10001217899319224,0.9999868841104399,0.01027535516801722,12.756979742165647,9.998651106066875,12.757503300440964,0.9999589607572119,0.010275489940208452
83,0.16630432051542685,0.9334413286213479,0.0010574079552810346,75.37941028305669,5.612850740908798,75.65963150766726,0.9962962914433152,0.001132806018823679
84,0.10000101344116873,0.9997264047863,0.003089213179141827,21.160688207739494,9.997162732500165,21.161622778001508,0.9999558365503525,0.0030900586043860396
85,0.24929780388701928,0.9999899154942913,0.06085484595454764,10.50699739599588,4.011226332132002,10.667789578376928,0.984927319647646,0.0608554596517779
86,0.49145384920075924,0.9457406983852998,0.03412497863353445,15.34346897428466,1.9243733667430574,19.1832559854528,0.7998365337938482,0.03608280651535602
87,0.6196542323454101,0.672496239165166,0.0011417237931396645,191.69077914612478,1.0852766011453634,1127.0406459388103,0.17008328833291442,0.0016977400417242416
88,0.5090412017337208,0.9288330356828478,0.033378290421458345,16.019351737889263,1.8246716228850959,20.794817259722002,0.7703530902826227,0.03593572702430821
89,0.3094958181594053,0.9999897928062662,0.04072308793773639,11.759359146748752,3.231028447341486,12.24092535900817,0.9606593294104984,0.04072350361042726
90,0.10067916128616913,0.9995981585377536,0.0018945031458381032,28.769150714662704,9.928550712659483,28.77052813745298,0.9999521238267266,0.0018952647417932896
91,0.11033511513376888,0.9999899629141207,0.005811617857385991,15.90909981105956,9.063206774214589,15.910850263803287,0.9998899837083057,0.0058116761896790095
92,0.3704637994820594,0.7262497800972056,2.505497316838543e-05,13476.274154784021,1.9603798835744977,17152.258408756334,0.7856851170050179,3.449911291543788e-05
93,0.22333827914586857,0.9195863174841402,0.009440287043488883,19.690367725638982,4.117459492394191,20.025285841949184,0.9832752391674423,0.010265797635306483
94,0.10003753540541029,0.9999895994050261,0.008391664598096354,13.574818924885646,9.996143900911658,13.575388083438579,0.9999580742333527,0.008391751877308751
95,1.0,0.4752009008050492,0.04219862200754617,10.062495363290097,0.4752009008050492,134.53038516850842,0.07479719433409887,0.08880164565356774
96,1.0,0.4752009008050492,0.04219862200754617,10.062495363290097,0.4752009008050492,134.53038516850842,0.07479719433409887,0.08880164565356774
97,1.0,0.4752009008050492,0.04219862200754617,9.320698276904677,0.4752009008050492,124.61293982862024,0.07479719433409887,0.08880164565356774
98,1.0,0.4752009008050492,0.04219862200754617,9.57721858565477,0.4752009008050492,128.04248435945232,0.07479719433409887,0.08880164565356774
99,1.0,0.4752009008050492,0.04219862200754617,9.57721858565477,0.4752009008050492,128.04248435945232,0.07479719433409887,0.08880164565356774
100,0.3694944463733608,1.0,0.06943602176025228,10.983751503960606,2.706400623379156,11.762338867291032,0.9338067562824994,0.06943602176025228
101,0.3694944463733608,1.0,0.06943602176025228,10.983751503960606,2.706400623379156,11.762338867291032,0.9338067562824994,0.06943602176025228
102,0.3694944463733608,1.0,0.06943602176025228,10.983751503960606,2.706400623379156,11.762338867291032,0.9338067562824994,0.06943602176025228
103,0.3694944463733608,1.0,0.06943602176025228,12.398241900580066,2.706400623379156,13.277095948564003,0.9338067562824994,0.06943602176025228
104,0.3694944463733608,1.0,0.06943602176025228,10.983751503960606,2.706400623379156,11.762338867291032,0.9338067562824994,0.06943602176025228
105,0.10000332342388803,0.9999719936893696,0.0049804485294107255,16.606116873657005,9.999387614857048,16.606834943497248,0.9999567605842602,0.00498058801730586
106,0.10542289934874122,0.9945324276417675,4.793530152500294e-06,8058.245535690933,9.433741945873,8058.890538117856,0.999919963867995,4.819883212724093e-06
107,0.15448370059856056,0.9454812076381715,5.768197675856233e-06,10786.985056334195,6.120265141078457,10811.07174391404,0.9977720351737186,6.1008062659069566e-06
108,0.10000127033228318,0.9999835740662643,0.002578156653080669,23.51086005275879,9.999708711134662,23.511901087130692,0.9999557230881483,0.0025781990024066398
109,0.1000645444549831,0.9998549446054424,8.188963059624382e-06,4496.477332228422,9.992100099503833,4496.6831777691705,0.9999542228054299,8.190151085221534e-06
110,0.27554764506377216,0.8239452701034098,2.3168965737774986e-05,7750.024586625239,2.990209805323205,8246.33254096742,0.9398147052794021,2.8119544560122482e-05
111,0.10000101823100131,0.9999170036439051,0.024804139607075976,10.590334966603281,9.999068222826564,10.59071064574008,0.999964527485514,0.02480619843115433
112,0.10000110078669594,0.9999006347871371,0.02093128521797697,10.879417183945531,9.998896281351366,10.87981843288929,0.9999631198860316,0.02093336526627259
113,0.10714786046178078,0.9693581733194729,0.014791065364867365,12.158064167232377,9.046920481116272,12.159312508200758,0.9998973345764788,0.015258617270659407
114,0.10015531842787107,0.8303063304453989,0.03986930879654896,11.07320584275402,8.290187116157604,11.075075190841655,0.9998312112509012,0.04801758981551059
115,0.10739135569508054,0.9999879704738932,0.0017746193905024276,30.77202545415942,9.311624422669443,30.774763184980415,0.9999110397436841,0.0017746407385895225
116,0.10275768035684175,0.9999717112677073,0.0011117740387530982,42.79881618567111,9.731357381707651,42.80133231016968,0.9999412138743641,0.0011118054903209754
117,0.10013209547005827,0.9999891057922096,1.79476396516221e-05,2056.8109251203077,9.98669908082797,2056.9055854060493,0.99995397927527,1.7947835179067932e-05
118,0.10026419094023285,0.9999782115844096,3.5894279319047864e-05,1034.0670827961003,9.97343320887607,1034.1153007126563,0.9999533727849081,3.589506141556363e-05
119,0.10187641497575056,0.9999899538995494,0.003657130504096531,19.391065880217113,9.815715974473335,19.392087637429974,0.9999473106128662,0.003657167244366033
120,0.49518863746613173,0.9773209852260669,0.006333034197332584,40.86284191260854,1.9736337049795705,51.46509475040795,0.7939913860215837,0.0064799940787802395
121,0.11883676855368067,0.9999899856721585,0.011243836893078977,12.821922358665068,8.414819738391365,12.824511631293712,0.9997980997091285,0.01124394949367544
122,0.10001819365245991,0.9999874423839229,0.0042713689777710544,17.83916581794553,9.998055412384751,17.839943739096064,0.999956394416826,0.004271422616656377
123,0.10080039416765496,0.999983404171316,0.010599747687724308,12.661403862680592,9.920431486687507,12.661964438795087,0.9999557275557671,0.010599923602240473
124,0.10016940683751617,0.999936235002187,0.0025157783336277766,23.881343143138594,9.982451394807338,23.8824197144162,0.9999549220183516,0.0025159387624574623
125,0.10000102800000926,0.9998594033109278,0.017199791362631563,11.277556880107205,9.998491248618317,11.27798880815671,0.9999617016777679,0.017202209936393344
126,0.1000010258755402,0.9999831154016692,0.03250115872910444,10.215273185748213,9.999728569247214,10.215608483430733,0.9999671779039825,0.03250170750738077
127,0.10000102585644316,0.9999831157159822,0.032502415595481754,10.21522605954722,9.999728574299944,10.215561351465519,0.9999671783168087,0.03250296438476385
128,0.10000101380740424,0.9997375068983092,0.025939170759229434,12.499633383080065,9.997273715881938,12.500072573671988,0.9999648649566365,0.025945981400363628
129,0.4285776027458799,0.669920615197473,0.0004998263177850512,837.4605026650448,1.5631255831040116,1345.2639293686968,0.6225250557770079,0.0007460978307671827
130,0.10000392156171577,0.999989987389918,0.025151102196753945,10.568192753918456,9.999507737032,10.568566187114419,0.9999646656708818,0.02515135402745486
131,0.10000131579815232,0.9996548252774423,0.015748816533579044,11.484155006760254,9.996416720107922,11.484602205988026,0.9999610609736628,0.015754254504006568
132,0.10001075285681879,0.999988213882884,0.011210351640441546,12.452126559915463,9.998806981430539,12.452632769428346,0.9999593491976954,0.01121048376851617
133,0.10000400096527567,0.9999897846551551,0.018866389527939897,13.831927372374512,9.999497770118026,13.83244785152034,0.9999623725929484,0.01886658225658369
134,0.10002019440807067,0.9999783332010262,0.008736942451660493,13.39874438749379,9.997764342680957,13.39930331187063,0.9999582870568842,0.008737131757337887
135,0.11105121113127715,0.9960529908837461,0.007233029460879097,14.712450378774506,8.96931227257198,14.714206653027231,0.9998806409143123,0.007261691423125597
136,0.11650690854947193,0.9999899890507706,0.009530902430976398,13.42420523596645,8.583096071304203,13.426525240358982,0.9998272073860511,0.009530997845311933
137,0.44971023564902707,0.6532565815172987,3.6595016858038604e-05,11531.666161553345,1.4526166623148151,20941.347625955415,0.5506649508678518,5.601936190683376e-05
138,0.2521239034387498,0.8620611527037744,0.005182479487954978,36.462337143466364,3.4191964385209546,37.836268345055835,0.9636874548763738,0.006011730689523144
139,0.10002080930441977,0.9999830548469323,0.003758997617550576,19.018483922847164,9.997750086218755,19.019317788112158,0.9999561569308487,0.0037590613154199564
140,0.264302438905596,1.0,0.05622477459820617,12.153986831149476,3.7835443522228775,12.399690334879567,0.9801847064648911,0.05622477459820617
141,0.264302438905596,1.0,0.05622477459820617,10.726445727615165,3.7835443522228775,10.943290235878997,0.9801847064648911,0.05622477459820617
142,0.264302438905596,1.0,0.05622477459820617,10.726445727615165,3.7835443522228775,10.943290235878997,0.9801847064648911,0.05622477459820617
143,0.264302438905596,1.0,0.05622477459820617,15.230213296813426,3.7835443522228775,15.538105416623283,0.9801847064648911,0.05622477459820617
144,0.264302438905596,1.0,0.05622477459820617,10.726445727615165,3.7835443522228775,10.943290235878997,0.9801847064648911,0.05622477459820617
145,0.10020986999485952,0.9999844859494027,0.0067973786228086395,14.621320459975495,9.978902138089781,14.621954260104342,0.9999566542120449,0.006797484079320581
146,0.47421225411900275,0.9157492125333953,0.025835884224948032,17.905934419910533,1.9310956319226402,22.475949320414262,0.7966708842703737,0.028212838047082522
147,0.22008170867555532,0.8808470176252863,0.0005907024334805538,200.47928689971073,4.002363589987534,204.51227302028045,0.9802799799688805,0.0006706072923684911
148,0.2047956653716012,0.9852586119831291,0.023101769441982382,12.21866090810321,4.810934890615873,12.311496203171327,0.9924594628032128,0.02344741691268562
149,0.10012495200456138,0.9999729887202372,0.00028087747397044,140.21917370836243,9.987250617355418,140.22560650998494,0.9999541253428486,0.00028088506103540484
150,0.10000147747547249,0.9999896185334088,0.010231585730420727,12.772320976674886,9.999748441503554,12.772844813009014,0.9999589882800741,0.010231691950388882
151,0.13814307518765692,0.9937727741581766,0.024847630892930246,11.051037015175039,7.193793628875073,11.058008183433206,0.9993695819226639,0.025003332289897595
152,0.14745325583207958,0.9524997036602646,0.0072749957103910015,17.371335740338377,6.4596722417914965,17.397510383430188,0.9984954949004233,0.007637793148317693
153,0.10000407212893067,0.9999702759118632,0.005551353948283995,15.841253160379834,9.999295574910663,15.841934318277108,0.9999570028581366,0.005551518962122919
154,0.10000266921167834,0.9999812448109091,0.009020354675603063,13.263866284152042,9.99954553907178,13.264417024852753,0.9999584798412415,0.009020523857233703
155,0.21246721577547423,0.9879313661808533,0.011655993463181935,15.234304755066056,4.6498061480923,15.379798211720603,0.990539963226327,0.011798383837372929
156,0.10157354262363205,0.9999899254607384,0.0091725084810789,13.231434063860577,9.844984231435886,13.232075264944303,0.9999515419107822,0.009172600890806706
157,0.10157354262363205,0.9999899254607384,0.0091725084810789,13.231434063860577,9.844984231435886,13.232075264944303,0.9999515419107822,0.009172600890806706
158,0.39188252075010094,0.9648092988993285,0.01185773440971332,22.290214607629984,2.4619860489122876,24.986040464203896,0.892106720132945,0.012290236446975411
159,0.16223580279798164,0.9360128199150105,0.00929518253970595,16.6538574500199,5.769459045242604,16.70395391629656,0.9970009216663496,0.009930614562041949
160,0.10017940374426273,0.999989954562164,0.02022992447646747,10.944553671436068,9.981991479156047,10.94496724650462,0.9999622132200822,0.020230127696957662
161,0.10018045834547093,0.9999898955113848,0.019761006522207213,10.989719104017128,9.981885809135884,10.990136379993771,0.9999620317744734,0.019761206199090272
162,0.3828243234260102,0.7168204687537177,0.020570601836911017,25.545432972030373,1.8724527802692248,32.748682702117826,0.7800445961259497,0.028697006759133968
163,0.10018044540735942,0.9999898962358347,0.019766759428077926,10.989152388519669,9.981887105508655,10.989569618456265,0.9999620340057817,0.01976695914877143
164,0.10018045661941465,0.9999898956080328,0.01976177409998096,10.989643471726874,9.981885982083236,10.990060741559727,0.9999620320721908,0.019761973782710107
165,0.621562634268179,1.0,0.0882143751843297,15.051104441655104,1.6088483201333184,20.524366518668568,0.7333285745002122,0.0882143751843297
